0,1,dGsolv_avg
CCCCN(CCCC)C=O,N#CCc(cc1)ccc1O,-13.84056505
OCc1ccccc1,C(CC1)CCC1c3cncn3C2CCCCC2,-15.28053853
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,FC(F)(F)c1ccc(C#N)cc1,-6.99002612
CCOC(=O)c1ccccc1,FC(F)(F)c1cc(CN=CN(C)C)ccc1,-10.05858982
CCOC(OCC)=O,O=C(c1ccccc1)C(c2ccccc2)=O,-12.64358722
CCNC=O,COC(CCC#N)=O,-8.42547202
OCCCCCCCCCCCC,OC(=O)c1ccc(C(C)=O)cc1,-11.68237931
CC(C)N(=O)=O,COc1ccccc1CO,-9.21005935
COP(OC)(OC)=O,c(cc1ccc3ccc4c5)cc6c1c3c4c2c6cccc2c5,-15.47268704
CCCCOC(C)=O,Clc1nc(Cl)ccc1,-8.00622015
OCc1ccccc1,Cc(ncc1C)cc1C,-8.59986495
CCOP(OCC)(OCC)=O,CC2(C1=CCCCC1)C(=O)N(C)C(=O)NC2=O,-14.78629085
C(CC2)CCC2c1ccccc1,CN1CCCC1c(ccc2)cc2C(F)(F)F,-8.59354389
CN1CCCC1,CCCCc2sc1ccccc1c2,-10.19538862
OCc1occc1,c(ccc1c4c3c5c2ccccc2c3ccc4)cc1c5,-13.77426415
CCOP(OCC)(OCC)=O,OC(=O)c2ccc1ccccc1c2O,-14.70583446
OCCCCCCCC,N#Cc1ccccc1C#N,-8.74216397
CC(CC1)CS1(=O)=O,ClCCC(F)(F)C(F)(F)C,-4.94671304
Ic1ccccc1,CCc1occc1,-4.68999079
OCCCCCCCCCCCC,COc1ccc(cc1)C(=S)N(C)C,-10.40270921
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CCCCCCCCCCCCC(OC)=O,-10.25105198
CCCCN(CCCC)C=O,Clc3ccc(cc3)N=C(c1ccccc1)Nc2ccccc2,-19.25087056
CCOc1ccccc1,CC(C)C(=O)Oc1cc(C=O)ccc1OC,-12.29427452
CCOC(=O)c1ccccc1C(OCC)=O,NNc1ccccc1,-8.07704931
CCCCOC(C)=O,CC1(C)N=NC(O1)=O,-7.28263706
C(C=Cc1cc2)c1cc2,CNc1ccccn1,-7.26382311
CCCCC(CC)=O,CN(C)CCCn3c1ccccc1c2ccccc32,-13.49056963
CC(C)(C)c1ccccc1,O=CCCc(cc1)ccc1C,-8.70464391
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,N#CC(c(c(F)c2F)c(F)c(F)c2F)c(c(F)c1F)c(F)c(F)c1C,-10.99225618
COC(CC#N)=O,CN1CCN(C)C1=O,-8.31180327
CC(C)(C)c1ccccc1,C=CCOC(=O)c1ccccc1C(OCC=C)=O,-11.56903561
O=N(c1ccccc1)=O,Brc1ccccc1,-6.30458447
CC(C)(C)c1ccccc1,CNc1ccncc1,-8.21453844
FCCCCCCCC,c(ccc1c2ccccc2c5c6c4ccccc4c3ccccc3c6)cc1c5,-19.82161002
CC(C)(C)c1ccccc1,COc1ccccc1N,-7.43842977
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,S=C=Nc1ccccc1,-6.88952694
CCCCCCCl,FC(F)(C)C(F)(O)C,-4.43168697
CCCCOC(=O)c1ccccc1C(OCCCC)=O,OC(=O)c3c1ccccc1cc2ccccc32,-15.31466829
CCOC(C)=O,CC2Cc(occ1C)c1CC2,-7.11479771
O=N(c1ccccc1)=O,N(C2)CC1CCC2CC1,-6.30792049
CN1CCCCC1=O,OCCc1c[nH]c2c1cccc2,-15.30902469
CCCCC(CC)=O,Cc1csc(C)c1C,-6.57416904
O(c2ccccc2)c1ccccc1,O=P2(CCCCC2)c1ccccc1,-12.46476395
CCCC#N,Nc1ccncc1,-9.96386887
CCCCOC(C)=O,Clc1ccc(C#N)cc1,-8.36152925
CC(C)N(=O)=O,Cc1ccc(cc1)S(=O)N(C)C,-10.31584864
CCCCCC(C)=O,CC(C)CCCC(C)OCC(C)C=O,-9.3468537
N#CCc1ccccc1,Clc(ccc4Cl)cc4N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-18.26255465
CCC(C)c1ccccc1,OC(=O)C1=CC(=NC2=CC=CC=C12)C1=CC=CC=C1,-14.06907479
CC(=O)c1ccccc1,Clc2oc1ccccc1n2,-7.41723846
COC(CC#N)=O,O=C2C=CC(c1ccccc21)=O,-9.20172675
O=Cc1occc1,Cc2cnc1ccccc1c2C,-9.62949205
Oc1cc(C)ccc1,Cc1oc(C)cn1,-8.54966652
CCOC(OCC)=O,COC(CCc1ccccc1)=O,-8.95322864
OCCCCCCCCCCCC,N=C(c2ccccc2)c1ccccc1,-10.75163446
N#CCCCCC#N,Clc(ccc1Cl)cc1c(c(Cl)c2Cl)c(Cl)c(Cl)c2Cl,-12.052512599999998
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,COc(ccc1C(O)=O)cc1OC,-11.88768584
C(C=Cc1cc2)c1cc2,FC(F)C(F)C(F)(F)OC(F)(F)C(F)C(F)F,-4.61885881
N#CCCCCC#N,C=CCCS(c(cc1)ccc1C)(=O)=O,-12.70611434
OCCOCCOCCCC,Clc7c3[nH]c(c(C(=O)c1ccccc1C4=O)c4cc6Cl)c6[nH]c3c(C(=O)c2ccccc2C5=O)c5c7,-25.69620383
CC1OC(OC1)=O,CCN=P(N3CCCC3)(N2CCCC2)N1CCCC1,-11.16361112
CCN(CC)C(C)=O,NCC1CCNCC1,-7.32568702
N#Cc1ccccc1,CC(C)c1cc(C)c(C(C)C)cc1O,-11.49173703
CC(C)c1ccccc1,CCCC(C)C(OCC(COC(C(C)CCC)=O)(COC(C(C)CCC)=O)COC(C(C)CCC)=O)=O,-21.09613092
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCc1c(C)[nH]cc1C,-4.65453726
OCCCCCCCCCC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.33544579
Oc1cc(C)ccc1,O=C1C2CCC1CC2,-7.994279799999997
CCOC(=O)c1ccccc1,FCCC(F)(F)C(F)(F)C(F)CF,-5.83093154
CCCCCCCCC,CC(C)(C)c(c1)cc(C(C)(C)C)cc1O,-9.49679993
CCCCCCCC(OC(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O,CCCCCOC(OCCCCC)=O,-8.65292455
Cc1ccccc1N(=O)=O,Cc(cnc1C=C)nc1C,-7.62218492
CCCCCC(C)=O,CC(C)C(C1C)c(cc2C(C)=O)c(C1(C)C)cc2C,-12.1314155
OCCCC,Cc1c[nH]cn1,-10.26791529
CCOC(=O)c1ccccc1C(OCC)=O,CCCCOC(CCC)=O,-6.13496541
CCCCc1ccccc1,CNc(cc1)ccc1C,-7.25365013
CC(C)(C)c1ccccc1,FCC(Cl)(Cl)C(F)(F)F,-3.65503604
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OC(=O)c1ccccc1S,-5.49368702
CCCCOC(C)=O,Fc1ccc(F)c(F)c1F,-4.44707668
Fc1ccccc1,OCCNc1ccccc1C,-9.97450074
CCCCCC(C)=O,CCCCCCCCCOC(C)=O,-8.84282886
CC(C)N(=O)=O,Ic1cccnc1,-7.67721774
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C1CCCCCCCCCCO1,-6.37000539
CCCCCCOC(C)=O,CC(=O)Oc(ccc1)cc1F,-7.43765812
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,CC1CSCC1,-5.02213694
CCCCCCCl,FC(F)C(F)C(C)Cl,-4.41127953
ClC1CCCCC1,OCCN1CCOCC1,-7.45286373
CCCCCCCCBr,C1CC1c2n[nH]nn2,-8.06252142
CCCN(=O)=O,OCCCCCCCCCCCCCCCCCCC,-13.84529031
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,Cc1ccccc1C,-5.40097814
CCCCC#N,O=C1NC(=O)NC(C1)=O,-12.52148933
CCOC(=O)c1ccccc1,N#Cc2nc1ccccc1cc2,-10.71802939
O=N(c1ccccc1)=O,O=n1ccccc1,-7.85542004
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CC(=O)c1ccc(cc1)N=CN(C)C,-12.87302532
CC(OCc1ccccc1)=O,c(ccc1cc3c2ccccc2oc3c4)cc41,-12.10471559
CCCCCCOC(C)=O,COc2ccc(cc2)C(=O)c1ccccc1,-12.63693182
CC(C)CC(C)=O,Nc1cccc(ccc2)c1c2N,-11.79613724
CCOC(=O)c1ccccc1,OC(=O)c1ccccc1N(=O)=O,-12.77680489
CCC(C)c1ccccc1,CCN(CC)c1ccccc1C,-7.92700475
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC=CCCc1ccccc1C,-6.01880126
Cc1ccccc1N(=O)=O,CC2=CC(=O)N(c1ccccc1)N2C,-13.075350300000002
C(CC2)CCC2c1ccccc1,FC(F)(F)c(cc1)ccc1N,-7.28509689
CCOC(=O)c1ccccc1C(OCC)=O,OC(=O)c3cc1ccccc1c(Cc(c4O)c2ccccc2cc4C(O)=O)c3O,-26.22220848
CC(C)(C)c1ccccc1,FC(F)(F)C(F)(F)N=C(F)C(F)(F)F,-1.91711529
OCCCCCCCCC,Cc2c1CCCc1ccc2,-6.47588735
COCCOCCO,CC(C)COC(CCC)=O,-5.52373635
CCCCCCCCBr,CCCC#CCC,-4.4779858
COC(CC#N)=O,C=Cc1cccnc1,-6.41604992
Oc1cc(C)ccc1,CNc1cnccn1,-12.18458944
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,-20.38767241
CCC(C)c1ccccc1,CCC(O)(C)CCc1ccccc1,-9.61266467
CCCCOP(OCCCC)(OCCCC)=O,O=C(c1ccccc1)N2CCCCC2,-10.91746947
CCOC(=O)c1ccccc1C(OCC)=O,Oc1ccccc1C,-8.28105238
ClCC(C)C,OCCc1c[nH]c2c1cccc2,-11.26857216
COC(C)(C)C,Nc1[nH]nnn1,-14.43863959
CCN(CC)C(C)=O,Cc1nc(C)ccn1,-6.86825192
CCCCOC(C)=O,CON=O,-2.52429855
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,COCNCC,-4.0452126
OCCCCCCCCCCCC,CC(C)c(c1)cc(C(C)C)cc1O,-10.74007081
CCCCCCCl,OCC(O)C(O)CO,-8.7389821
CCCCC(C)=O,CN(c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,-15.07224386
Cc1ccccc1N(=O)=O,COc1cc(C=C)ccc1O,-9.21352732
CCCN(=O)=O,CCOc1ccccc1N,-8.92123655
CC(C)(C)CC(C)=C,Clc1ccccc1c(cccc2Cl)c2Cl,-10.81580553
OCCCCCCCCCCCC,CCOC1(OCC)CCCCC1,-7.04567729
OCCCCCCCCCCCC,CC(=O)c1sccn1,-6.87583209
CC1OC(OC1)=O,Fc2cc(C1CCCN1)ccc2,-7.57263642
CCOC(=O)c1ccccc1,CCNc(n1)nc(NCC)nc1OC,-12.27876257
Clc1ccccc1,CCCCCCCCCc1cc(O)ccc1CCCCCCCCC,-18.47002814
c1ccccc1,FCCNC(C)(C)C,-5.48092799
Cc1ccccc1N(=O)=O,CC1(C)C(C1C(OCc3cccc(c2ccccc2)c3C)=O)C=C(Cl)C(F)(F)F,-17.30466579
CCCCN(CCCC)C=O,CCCCCCCC(OC(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O,-20.79837263
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC1CCCC1C,-2.90398842
CCCCOC(C)=O,Fc1ccccc1N,-7.30772404
Oc1cc(C)ccc1,COC1=CC=C(C=C1)N1C=NC2=C1C=C(C=C2)C1=NNC(=S)O1,-24.37601739
CCCCN(CCCC)C=O,OC(=O)c1ccc(C(C)=O)cc1,-13.61684715
NCc1ccccc1,OCCCCCCCCCCCCCCCCCC,-15.82450739
N#Cc1ccccc1,OC1=CC=C(C=C1)C1=CC2=C(S1)C=C(O)C=C2,-20.47626922
OCCCCCCCCC,CCCCC(C)C=O,-5.57195926
CCOC(=O)c1ccccc1C(OCC)=O,CN(C)c1ccc(cc1)C(=O)N(C)C,-12.49448241
CCCCCCCC,CN(C)C(N(C)C)=NP(=Nc1ccccc1)(N(C)C)N=C(N(C)C)N(C)C,-14.72447954
CCCCCl,CCc1sccc1,-5.96863156
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC2CC(=O)C=CC21CC(CC1)=C(C)C,-7.15103173
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cc(ccc1Cl)cc1N,-5.21025813
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CCN(CC)c(cc1)ccc1C,-8.26568322
CC(C)CC(C)=O,CCN=P(N3CCCC3)(N2CCCC2)N1CCCC1,-13.01140831
CCCCCCOC(C)=O,CCCCC(C#N)(Cn1cncn1)c(cc2)ccc2Cl,-16.22986346
OC1CCCCC1,CN1C(=O)N(C)C(=O)N(C)C1=O,-9.50075118
CCCN(=O)=O,CC(C=O)Cc1cc(C(C)(C)C)ccc1,-10.42538629
CC(C)N(=O)=O,FC(F)(F)c1cc(CN=CN(C)C)ccc1,-10.10974906
CC(C)N(=O)=O,CNCC(C)C1CCCC1,-6.33410527
CCCCCCCCCCCC,C2C3CC(CC2CC5C3)C5C1OC1C6C(CC7C4)CC4CC6C7,-14.03402059
CCCCc1ccccc1,CCOC(=O)Nc1ccccc1,-9.30190086
CCC(C)c1ccccc1,Brc2ccc(cc2)N=C(C)N(C)c1ccccc1,-14.35251723
CCOC(=O)c1ccccc1C(OCC)=O,CC1=NC2=C(O1)N=C(N)NC2=O,-17.803475100000004
CC(C)c(cc1)ccc1C,CNc1ccc(cc1)N(=O)=O,-11.42630771
CCCCc1ccccc1,CC(C)CC(C(C(C)C)Sc1ccoc1C)=O,-10.94122358
CCOC(=O)c1ccccc1C(OCC)=O,Cc(cc1F)oc1F,-3.33480886
COC(CC#N)=O,COC1=CC2=C(C=C1)N=CN2,-12.95879502
CCOC(=O)c1ccccc1C(OCC)=O,CC2Cc1c(CC2)occ1C,-6.66941995
Cc1ccccc1N(=O)=O,FC(C)=C(Cl)Cl,-4.05501163
CC(C)c1ccccc1,OC1=CC=C(C=C1)C1=CC2=C(O1)C(=CC(O)=C2)C#N,-17.0457568
CCCCN(CCCC)C=O,CCCCCCCCCCCCCCCC=O,-11.89552327
CCCCCCOC(C)=O,CCCCCCCCCCC=CC#N,-10.8683487
CCCCCCOC(C)=O,CCOP(OCC)(Oc(nc1Cl)c(Cl)cc1Cl)=S,-13.70705637
CCOC(=O)c1ccccc1C(OCC)=O,CCCN(CCC)c1c(cc(C(C)C)cc1N(=O)=O)N(=O)=O,-14.76449443
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Fc1nc(F)ccc1,-3.29363527
CCOC(=O)c1ccccc1,CC(C)c(ccc1)cc1C,-6.56129549
CCOP(OCC)(OCC)=O,CNCCC(F)F,-4.87494978
OCCCCCC,ClCCOCOCCCl,-7.23638596
CCOC(OCC)=O,FC1=CC=C(C=C1)C1=NNC=C1C1=CC=NC=C1,-17.31003978
CCCCCCOC(C)=O,ClCCOC(Cl)=O,-6.66805264
Cc1ccccc1N(=O)=O,COc1ccc(cc1)C(=S)N(C)C,-12.87629289
CCOC(OCC)=O,FC(F)(F)c(cc1)ccc1Cl,-6.07971076
OCCOCCOCCCC,NCCc1[nH]cnc1,-12.55791017
c1cscc1,FCCCOCC,-4.90967201
N#CCCCCC#N,CN(C)P(=Nc1ccccc1)(N(C)C)N(C)C,-11.30291438
CCCCOC(=O)c1ccccc1C(OCCCC)=O,O=C(Oc1ccccc1)N,-9.93257759
CC(C)N(=O)=O,CNC(NC)=NC#N,-14.13127012
CCOc1ccccc1,CC(OCc1ccccc1)=O,-8.0460269
CCOC(=O)c1ccccc1,CN(C)C=Nc1cc(cc(c1)N(=O)=O)N(=O)=O,-15.38839702
CCCCN(CCCC)C=O,CCC(CC)C(=O)N(C)c(ccc1)cc1C,-10.81847893
N#CCc1ccccc1,Cc1oncc1,-5.83459546
OCCCCCCCCCCCC,CCCCOCCOCCOCCCC,-10.06836072
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,FC1=CC=C(C=C1)C1=NN=C(N1)C1=CC=CC=C1,-17.57591543
CCOC(=O)c1ccccc1,FC(F)(F)C(=O)CC(=O)c1sccc1,-9.55881558
Oc1cc(C)ccc1,OC1=NC(Br)=NC2=C1N=CN2,-18.30739107
CC=O,C,-0.06939432
CCCCCC#N,Cc(cc1O)cc(C)c1C,-9.86787507
C=Cc1ccccc1,Cc1cc(S)ccc1,-7.31142793
OCCCCCCCCC,Sc2[nH]c1ccccc1n2,-13.03485769
Cc1ccccc1N(=O)=O,Oc(ccc1C=CC2=O)cc1O2,-13.81601034
Cc1ccccc1N(=O)=O,CCOP(OCC)(C(Cl)(Cl)Cl)=O,-9.69432178
CCN(CC)C(C)=O,CCCc(cc1)ccc1C,-6.60924657
CCOP(OCC)(OCC)=O,Cc2cc1CCCc1cc2,-6.40264076
OCCCCCCC,c2nc1ccccc1cn2,-8.84241396
O=N(c1ccccc1)=O,CCC(=O)c1cc(C)ccc1O,-9.19975031
OCCCCO,Brc(ccc1Br)cc1Br,-8.02955415
CC(C)c1ccccc1,CN(C)C(N(C)C)=Nc1ccccc1,-10.25258293
CCCCN(CCCC)C=O,OC(=O)Cc1ccccc1F,-11.78177865
N#CCCCCC#N,CCCCCOC(CC)=O,-5.76637082
Fc1c(F)c(F)c(F)c(F)c1F,FC(F)CC(C)C(C)C,-4.88983637
Cc1ccccc1N(=O)=O,S=C1SC=CS1,-9.46245765
CC(C)c1ccccc1,COc(cccc1O)c1O,-8.34741883
c1ccccc1,Clc1cccc(Cl)c1C(N)=S,-12.01144254
CCCCOC(C)=O,OCC2OC(C(O)C(O)C2Cl)OC1(CCl)OC(CCl)C(O)C1O,-22.71849854
CCCCN(CCCC)C=O,FCCCNCC,-4.99898278
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Nc1ccc(cc1)S(=O)(=O)NC(C)=O,-8.00819956
CCOC(=O)c1ccccc1C(OCC)=O,OCC(O)C(O)C(O)C(CO)=O,-13.6577371
CCCCCC(C)=O,CCCCCCCCCCCCCCCCOC(=O)C(C)=C,-14.28547716
CC(C)c(cc1)ccc1C,O=COc1ccccc1,-6.82728257
CCCCCCOC(C)=O,COC(C3(CN(C4)Cc2ccccc2)CN(CC4(C(OC)=O)C3=O)Cc1ccccc1)=O,-21.18734646
CCCCCC#N,Cc2cc1cccnc1cc2,-8.86071887
O,FC(F)(F)P2P1(C(F)(F)F)=P2(C(F)(F)F)P1C(F)(F)F,3.43032925
OCCOCCOCC,Cc1snnc1,-7.35455076
CCOC(=O)c1ccccc1,CC(C)Cc1sccn1,-7.28045554
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CC(C)COC(CCCCC(OCC(C)C)=O)=O,-11.38918137
O=N(c1ccccc1)=O,COc1ccc(CO)cc1,-8.93111597
Cc1ccc(C)cc1,Fc1c(F)c(F)c(C#N)c(F)c1F,-5.76211901
CCC(C)c1ccccc1,CCCSc1ccccc1,-8.37340048
FC(F)C(F)C(F)(F)F,C(c4ccccc4)C(c3ccccc3)(c2ccccc2)c1ccccc1,-15.35436974
OCCC(O)C,N1C=NC=C1C1=CC=CC=C1,-13.92036444
CCCN(=O)=O,COc1cc(O)ccc1O,-11.13341
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,COc6ccc(cc6)N=P(N5CCCC5)(N4CCCC4)N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-22.42278606
C=Cc1ccccc1,CCC(F)(CC)C(F)(F)F,-4.25150074
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Oc1cc(C)cc(O)c1,-5.33633378
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCN(CC)C(=O)N(c2ccccc2)c1ccccc1,-13.62378863
N#CCc1ccccc1,N#CC1CC=C(CC1)CCC=C(C)C,-11.20654248
CC(C)c1ccccc1,CCCCCCCCCCCCCC(=O)N(C)C,-14.01462443
OCCCCCCCCCC,Cc2c1ccccc1ncc2,-9.068663
CCCCc1ccccc1,CCC(C)C(SC1C)N=C1C,-8.49981977
CCCCCC(C)=O,CC(C)SCc1occc1,-8.05389089
CCOC(=O)c1ccccc1,Oc1cc(Cl)c(Cl)cc1Cl,-9.32737363
Ic1ccccc1,CCCCCCn1ccnc1,-10.05891734
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CN(C)C(c(cc1)ccc1N(=O)=O)=O,-6.65987274
CCN(CC)C(C)=O,OCCc(cc1)ccc1O,-14.49881256
OCCC(C)C,O=C2NC=Nc1ccccc21,-12.95777329
OCC1CCCO1,FC1C=COC1,-4.71478366
OCCCCCCCCCCCC,FCC(OC)=O,-3.61936013
CCCCCCCCCCCCCCCC,CCOC(=O)C(C#N)c1c(F)c(c(F)c2F)c(c(F)c2F)c(F)c1F,-10.73889252
Clc1ccccc1Cl,CCCC(C)C(F)C,-4.90759851
FCCCCCCCC,CCCCCC(OC(C)=O)C=C,-7.49220489
c1ccccc1,CC(C)CCCC(C)CC=O,-8.54919312
CCCCN(CCCC)C=O,Cc1ccccc1Cl,-6.10939263
CC(C)c(cc1)ccc1C,N(Cc1ccccc1)c2ccccc2,-11.10985218
CCCCOC(C)=O,S=C=Nc1ccccc1,-7.51719297
CCCCCCOC(C)=O,Oc(ccc1C=CC2=O)cc1O2,-14.29369348
CCNC=O,C=CCN=C=S,-5.53920928
CCOC(=O)c1ccccc1,OCCCC(OCC)=O,-8.59520255
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CC(C)C=CCl,-3.950994600000002
Cc1ccc(C)cc1,CC2(C)c1ccccc1CCC2,-8.34055991
OCCOCCCC,C(CN1C=CC=C1)OC1=CC2=C(NC=C2)C=C1,-16.35466182
CCCCCC(C)=O,CCC(OC1CCCCC1)=O,-7.26648203
CCOc1ccccc1,CCOC(=O)c1ccccc1,-7.89909568
CCOC(OCC)=O,CC(C)CN(N=O)C(=O)N,-9.53881419
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CC(C2)CC1(CC2(C)C)C(C)CC(C1(O)C)=O,-10.62464103
OCCCCCCCC,CC1=CC(=CC(C)=C1)C1=NC2=C(O1)C=CC=C2,-11.82673469
CCCCc1ccccc1,OC(=O)c(cc1)ccc1Br,-8.57489773
CCOP(OCC)(OCC)=O,CC(C)c1c(C)cccc1O,-11.11279617
Cc1ccc(C)cc1,CC1=CC(=CC(C)=C1O)C1=NC2=CC=CC=C2O1,-14.20715959
N#Cc1ccccc1,Cc1sc(C)nn1,-8.31027584
CCCCN(CCCC)C=O,CC(C)C(CCC1C)c(c1ccc2C)c2O,-12.28328947
CCC(C)c1ccccc1,CCCCCCCCBr,-7.43281702
c1ccccc1,CN1CCCC1c(ccc2)cc2F,-8.57922795
Cc1ccccc1N(=O)=O,FC(F)(F)c1c(F)c(F)c(Nc(c(F)c2F)c(F)c(F)c2F)c(F)c1F,-9.69882605
CCOP(OCC)(OCC)=O,OCC(C)c1ccccc1,-9.30847128
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,OCC(C)c1ccccc1,-7.69384164
N#CCc1ccccc1,Fc1ccc(cc1)C(=O)N(C)C,-9.83358478
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCn1ccnc1,-6.89806044
CCCCOC(=O)c1ccccc1C(OCCCC)=O,OC(=O)Cc(ccc1)cc1C,-10.60493938
Cc1ccccc1N(=O)=O,CC2CCCCC2NC(=O)Nc1ccccc1,-15.36646883
CCCCN(CCCC)C=O,COC(OC)C=C(C)CCC=C(C)C,-8.42947287
CCOC(=O)c1ccccc1,Nc1ncccc1C,-7.82932601
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,Nc1ccc(cc1)S(=O)(=O)Nc(nc2C)nc(C)c2Br,-20.1239824
OCCCCCO,CC(CCC1C(C)C)CC1O,-8.61410026
C=Cc1ccccc1,c(ccc2c1ccccc1n3)cc2n3,-12.62052484
FCCCCCCCC,CCCCCCCCCC(=O)N1CCOCC1,-12.70320309
CCCCOC(C)=O,Cc1cn(C)c(=O)[nH]c1=O,-11.00606206
Cc1ccccc1N(=O)=O,CCOC(C1CCCCC1)=O,-7.44707917
Cc1ncccc1C,CCC=CC(C)(C)C,-4.37590342
N#Cc1ccccc1,c(cc1)ccc1c3ccnc5c3ccc4c5nccc4c2ccccc2,-21.35195217
OCCN(C)CCO,N#CC(c1ccccc1)=O,-7.74976618
CCCCCCOC(C)=O,FC(F)(F)c1ccccc1C#N,-7.99038706
Cc1ccccc1N(=O)=O,Cc(ccc1OC2)cc1OCC2=O,-9.47980892
OCCCCCCC,c(cc2)ccc2N=C(c1ccccc1)Nc3ccccc3,-15.97414686
CCCCCCOC(C)=O,OOC(C)(C)C(CC1)CCC1C,-9.53729935
ClC1CCCCC1,Fc1cccc(F)c1O,-6.11678382
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,OC(=O)CNC(C(F)(F)F)=O,-9.75461458
CCCCN(CCCC)C=O,COc(ccc1C=O)cc1OC,-10.82187057
OCCCCCCCCCCCC,OC(COc(nc1Cl)c(Cl)cc1Cl)=O,-13.33791695
CCOP(OCC)(OCC)=O,CCc1ccccc1C,-6.06693796
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCC(C1(O)CCC4C3CCC2=CC(=O)C=CC2(C)C3C(CC41C)=O)=O,-12.17273281
O=CN1CCOCC1,N#CC(c(c2F)c(F)c(F)nc2F)c1c(F)c(c(F)c3F)c(c(F)c3F)c(F)c1F,-13.24021232
CCCCCCOC(C)=O,CC(C)CC(SC1C)N=C1C,-8.86057815
N#CCc1ccccc1,CCCN(CC1CC1)c2c(cc(C(F)(F)F)cc2N(=O)=O)N(=O)=O,-13.72202214
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CC1SC=NC1,-5.47987556
OCCCCCCCCCC,OCCCCCC=CCC,-8.68423489
CCOc1ccccc1,COc2cc1CCCNc1cc2,-9.83777856
OCCCCCCCCC,NCCCCCCCCCCCCCCCC,-13.31662253
N#Cc1ccccc1,CCCCCCCCC=CCCCCCCCC(OC)=O,-13.93703985
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Oc2cc1cc[nH]c1cc2,-6.12160636
c1ccccc1,Cc1ccc(cc1)S(=O)(=O)NS(c(ccc2Cl)cc2N(=O)=O)(=O)=O,-23.00874621
CCOC(OCC)=O,COc1cc(C=CC)cc(OC)c1OC,-11.48037605
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,CN2C3CCC2CC(C3C(OC)=O)OC(=O)c1ccccc1,-13.55948262
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,OC(CCCCCCCCCCC(O)=O)=O,-16.02663434
OCC1CCCO1,C1CCC#CCCCCCC#CCC1,-9.93429987
