SMILES1,SMILES2,solute,solvent,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea,dGsolv_avg
CCCCN,COC1=CC=CC=C1,butylamine,anisole,-4.44,abs,4.2247,1.5174,0.0,0.29,50.52,0.5625,0.0,0.0841,132.847,19.503,71.584,15.978,0.0,11.893,18.504,0.0,1.624,38.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,164.243,-4.44
C[N+](=O)[O-],COC1=CC=CC=C1,nitromethane,anisole,-4.69,abs,4.2247,1.5174,0.0,0.29,50.52,0.5625,0.0,0.0841,36.939,11.231,24.965,0.0,0.0,4.146,0.0,0.0,4.454,14.279,0.0,0.0,53.926,0.0,0.0,0.0,0.0,32.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,106.242,-4.69
CCCCC,C1=CC=CC=C1,n-pentane,benzene,-2.99,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,142.678,28.033,96.048,23.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,170.711,-2.99
CCCCCC,C1=CC=CC=C1,n-hexane,benzene,-3.62,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,164.387,30.708,110.642,26.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,195.095,-3.62
CCCCCCCC,C1=CC=CC=C1,n-octane,benzene,-5.35,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,207.769,36.077,139.807,33.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,243.846,-5.35
C1CCCCC1,C1=CC=CC=C1,cyclohexane,benzene,-4.05,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,143.245,23.821,96.383,29.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,167.066,-4.05
C1=CC=CC=C1,C1=CC=CC=C1,benzene,benzene,-4.55,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,77.548,65.297,52.481,87.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,142.845,-4.55
CC1=CC=CC=C1,C1=CC=CC=C1,toluene,benzene,-5.32,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,98.561,67.889,66.586,87.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.45,-5.32
CO,C1=CC=CC=C1,methanol,benzene,-2.58,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,52.775,11.719,26.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.815,9.816,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,84.309,-2.58
CCO,C1=CC=CC=C1,ethanol,benzene,-3.42,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,77.419,14.671,42.861,9.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095,9.835,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,110.185,-3.42
CCCO,C1=CC=CC=C1,1-propanol,benzene,-3.87,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,99.3,17.234,57.569,12.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.022,9.837,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,134.556,-3.87
CC(C)O,C1=CC=CC=C1,isopropanol,benzene,-3.48,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,96.348,18.269,56.984,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,8.387,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,132.546,-3.48
CCCCO,C1=CC=CC=C1,1-butanol,benzene,-4.45,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,121.113,19.833,72.23,16.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.032,9.834,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,158.978,-4.45
CC(C)(C)O,C1=CC=CC=C1,t-butanol,benzene,-3.7,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,114.734,21.73,69.575,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.936,8.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,152.4,-3.7
CCCCCO,C1=CC=CC=C1,1-pentanol,benzene,-5.1,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,141.224,22.687,86.487,19.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,182.924,-5.1
C1=CC=C(C=C1)O,C1=CC=CC=C1,phenol,benzene,-7.12,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,74.866,60.488,42.537,81.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.392,8.575,0.0,4.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,153.746,-7.12
CCCCCCO,C1=CC=CC=C1,1-hexanol,benzene,-6.13,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,162.885,25.384,101.054,22.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.013,9.054,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,207.282,-6.13
CC1=CC=CC=C1O,C1=CC=CC=C1,o-cresol,benzene,-7.44,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,96.156,63.514,56.868,82.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.657,8.542,0.0,3.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,175.327,-7.44
CC1=CC(=CC=C1)O,C1=CC=CC=C1,m-cresol,benzene,-6.66,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,96.138,62.885,56.85,81.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.419,8.543,0.0,4.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,177.442,-6.66
CC1=CC=C(C=C1)O,C1=CC=CC=C1,p-cresol,benzene,-7.35,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,96.461,62.796,57.007,81.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.429,8.595,0.0,4.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,177.686,-7.35
CCCCCCCO,C1=CC=CC=C1,1-heptanol,benzene,-6.85,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,231.66,-6.85
C1COCCO1,C1=CC=CC=C1,"1,4-dioxane",benzene,-5.21,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,97.289,20.715,65.452,12.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.312,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,146.316,-5.21
CC(=O)C,C1=CC=CC=C1,acetone,benzene,-3.79,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,73.178,26.503,49.331,20.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.984,0.0,0.0,16.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,124.665,-3.79
CCC(=O)C,C1=CC=CC=C1,2-butanone,benzene,-4.46,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,96.603,29.05,65.096,24.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,14.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,148.104,-4.46
CCCC(=O)C,C1=CC=CC=C1,2-pentanone,benzene,-5.14,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,118.63,31.561,79.9,27.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.404,0.0,0.0,14.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,172.595,-5.14
CCCCC(=O)C,C1=CC=CC=C1,2-hexanone,benzene,-5.76,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,140.285,34.231,94.453,30.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.418,0.0,0.0,14.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,196.934,-5.76
CCCCCC(=O)C,C1=CC=CC=C1,2-heptanone,benzene,-6.36,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,162.007,36.9,109.054,33.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.416,0.0,0.0,14.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,221.323,-6.36
CC(=O)O,C1=CC=CC=C1,aceticacid,benzene,-4.02,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111.87,-4.02
CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,C1=CC=CC=C1,propanoicacid,benzene,-4.75,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,74.142,20.699,41.287,15.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.789,9.179,0.0,20.114,7.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,135.63,-4.75
C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO,C1=CC=CC=C1,butanoicacid,benzene,-5.3,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,96.172,23.176,56.103,18.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.743,9.17,0.0,20.084,7.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.091,-5.3
C=CCCC(=O)O,C1=CC=CC=C1,pentanoicacid,benzene,-6.01,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,117.904,25.808,70.707,21.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.759,9.17,0.0,20.066,7.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,184.471,-6.01
C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl,C1=CC=CC=C1,hexanoicacid,benzene,-6.94,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,139.578,28.494,85.277,24.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.756,9.169,0.0,20.059,7.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,208.827,-6.94
CC(=O)OC,C1=CC=CC=C1,methylacetate,benzene,-4.04,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,73.933,27.914,49.895,10.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.918,0.0,0.0,18.545,7.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,136.765,-4.04
CC(C)C(=O)[O-],C1=CC=CC=C1,methylpropanoate,benzene,-4.58,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,97.741,30.312,65.908,14.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44,0.0,0.0,16.99,7.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.493,-4.58
CCOC(=O)C,C1=CC=CC=C1,ethylacetate,benzene,-4.53,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,98.436,31.008,66.383,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.161,0.0,0.0,17.991,7.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,162.605,-4.53
CCCOC(=O)C,C1=CC=CC=C1,propylacetate,benzene,-5.21,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,120.565,33.366,81.258,23.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.124,0.0,0.0,17.99,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,187.055,-5.21
CCC(C)CC(=O)[O-],C1=CC=CC=C1,methylpentanoate,benzene,-5.83,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,141.485,35.435,95.312,20.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.404,0.0,0.0,16.935,7.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,209.323,-5.83
CCCCCC(=O)[O-],C1=CC=CC=C1,butylacetate,benzene,-5.78,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,211.484,-5.78
CCCCCC(=O)OC,C1=CC=CC=C1,methylhexanoate,benzene,-6.47,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,163.165,38.119,109.887,24.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.401,0.0,0.0,16.932,7.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,233.686,-6.47
CCCCCOC(=O)C,C1=CC=CC=C1,pentylacetate,benzene,-6.53,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,164.048,38.675,110.491,29.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.988,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,235.834,-6.53
CCN,C1=CC=CC=C1,ethylamine,benzene,-2.73,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,89.43,14.194,42.357,8.715,0.0,11.88,18.548,0.0,2.003,38.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,115.505,-2.73
CNC,C1=CC=CC=C1,dimethylamine,benzene,-3.01,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,87.404,19.36,50.035,0.0,0.0,8.369,9.117,0.0,8.1,72.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,115.134,-3.01
CCCN,C1=CC=CC=C1,propylamine,benzene,-3.68,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,111.065,16.847,56.953,12.735,0.0,11.893,18.496,0.0,1.615,38.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,139.805,-3.68
CN(C)C,C1=CC=CC=C1,trimethylamine,benzene,-2.8,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,104.469,25.444,70.245,0.0,0.0,5.935,0.0,0.0,10.682,87.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,135.848,-2.8
CCNCC,C1=CC=CC=C1,diethylamine,benzene,-4.02,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,124.959,25.41,76.627,15.564,0.0,7.528,7.802,0.0,3.569,60.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,157.896,-4.02
CCCNCCC,C1=CC=CC=C1,dipropylamine,benzene,-5.09,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,167.771,31.177,105.439,23.011,0.0,7.438,7.779,0.0,2.828,59.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,206.386,-5.09
C1=CC=NC=C1,C1=CC=CC=C1,pyridine,benzene,-5.28,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,64.653,57.425,43.744,60.8,0.0,14.301,0.0,0.0,11.58,47.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,136.379,-5.28
C1=CC=C(C=C1)N,C1=CC=CC=C1,aniline,benzene,-6.88,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,88.183,59.941,42.242,80.39,0.0,10.955,18.043,0.0,2.956,13.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,159.079,-6.88
CC1=CC=CC=N1,C1=CC=CC=C1,2-methylpyridine,benzene,-5.86,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,87.059,60.697,58.819,66.119,0.0,13.07,0.0,0.0,8.805,40.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.826,-5.86
CC1=CC=NC=C1,C1=CC=CC=C1,4-methylpyridine,benzene,-6.17,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,86.159,59.714,58.183,60.545,0.0,14.371,0.0,0.0,11.549,47.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.244,-6.17
CNC1=CC=CC=C1,C1=CC=CC=C1,N-methylaniline,benzene,-6.64,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,107.197,68.003,64.401,78.808,0.0,6.219,8.312,0.0,6.771,35.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,181.419,-6.64
C1=CC=C(C=C1)[N+](=O)[O-],C1=CC=CC=C1,nitrobenzene,benzene,-7.6,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,59.174,59.766,40.072,80.285,0.0,4.186,0.0,0.0,2.693,5.029,0.0,0.0,48.728,0.0,0.0,0.0,0.0,29.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,171.855,-7.6
C1=CC(=CC(=C1)O)C=O,C1=CC=CC=C1,m-hydroxybenzaldehyde,benzene,-9.29,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,70.134,66.484,39.182,83.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.448,8.618,0.0,20.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,179.066,-9.29
C1=CC(=CC=C1C=O)O,C1=CC=CC=C1,p-hydroxybenzaldehyde,benzene,-9.73,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,70.02,66.531,39.114,84.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.406,8.601,0.0,20.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,178.958,-9.73
C1=CC(=CC=C1O)Br,C1=CC=CC=C1,p-bromophenol,benzene,-8.81,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,60.239,54.176,32.606,72.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.359,8.617,0.0,4.5,0.0,0.0,0.0,0.0,0.0,44.638,0.0,0.0,0.0,29.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,177.412,-8.81
N,C1=CC=CC=C1,ammonia,benzene,-1.12,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,44.788,0.0,0.0,0.0,0.0,17.444,31.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,62.232,-1.12
O,C1=CC=CC=C1,water,benzene,-1.71,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,29.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.202,15.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,55.683,-1.71
COP(=O)(OC)OC,C1=CC=CC=C1,trimethylphosphate,benzene,-8.02,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,106.348,32.312,71.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.634,0.0,38.683,0.0,0.0,0.0,0,0.0,195.858,-8.02
CCOP(=O)(OCC)OCC,C1=CC=CC=C1,triethylphosphate,benzene,-8.58,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0,0.0,272.981,-8.58
