0,1,dGsolv_avg
CN(C)C(C)=O,ClCCCC(OC)=O,-6.95496642
O,Cc1ccc(N=C=O)cc1N=C=O,-2.41055281
OCCS,O3c1ccccc1Cc2ccccc32,-9.29711261
O=S1(CCCC1)=O,Clc1cn(=O)cc(Cl)c1,-7.94996081
CC(C)(C)Cl,OCOOCO,-6.0090198
Cc1cc(C)cc(C)c1,C1C=C=CCCC=C=CC1,-7.09666766
C1OCCOC1,CC(C)(C)C=N,-4.61076767
CCCCCCCCCCCCC,CCCN(CCC)c1c(N(=O)=O)cc(cc1N(=O)=O)S(C)(=O)=O,-14.93307458
CCCCCCC=C,CCCSSCCC,-7.01500924
CC(Br)Br,CC(Cl)C(F)C(F)(F)F,-4.09692167
CCCl,OC(=O)Cc(cc1)ccc1O,-11.54813696
OCCCCCO,CC(C)C(C)(C)CC(F)(F)F,-3.71106197
Fc1ccccc1,Oc1ccc(N)cc1,-8.52697788
CCCCCC,FC=C(F)F,-0.70848525
BrCCBr,CC1OC(C(C)OC1=O)=O,-10.03070781
CCCCCC,CCN1CCCC1=O,-5.89650245
OCC(O)CC,O=CC=O,-3.42217311
CC(C)=C,O=C(Cc1cc2)Cc1cc2,-7.99010787
CCCC,FC(F)(F)C(C)C(F)(F)Cl,-3.49531575
CCCC(C)C,CCCCCCCCCCCCCCCCCCCC(O)=O,-15.83643145
NC(C)C,C1NCCCNC1,-7.0367223
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CN(C)C4C2CC3C(=C(O)C2(O)C(=O)C(=C4O)C(=O)N)C(c(c(O)ccc1Cl)c1C3(O)C)=O,-22.55395382
CCCCCCCCCCCC,OC(=O)c(cc1)ccc1O,-7.15532613
CC1CCCCC1,Clc1ccc(cc1)C(=NS(C(F)(F)F)(=O)=O)NS(C(F)(F)F)(=O)=O,-11.65125009
CC(OCc1ccccc1)=O,C1C=CC=C1,-3.60828872
CCCC=O,COC(C)(C)CCCC(C)C=O,-8.79974545
S=C=S,OCC=CC(C)C,-5.18913432
O=C1CCCC1,OCCCCCCCCCCCCCCCCCC,-14.37268379
n1ccccc1,OCC(C)(C)COC(C(C)(C)CO)=O,-14.97908013
CCCCCCCCC,CC(C)C(O)C=C,-4.11867529
CC(C)=O,OCC(F)F,-6.05654547
OC(C)(C)C,CC1(CCC2C1(C)C)CC2=O,-7.65007228
Oc1cc(C)ccc1,OC1CC(C)CC1,-8.5550682
CN(C)C(C)=O,Fc1cc(F)c(F)c(O)c1F,-9.45928855
ClC(Cl)Cl,CCC(CC)(C(O)=O)C(O)=O,-9.96819755
CCCC(C)=O,C(CCC1c2ccccc2)N1,-8.5869577
CCOP(OCC)(OCC)=O,CCCCCCCCCCCCC(=O)N(C)C,-12.07194834
SC,Brc1ccc(cc1)C(=NC)N(C)C,-11.88298637
CCCCC(C)=O,CC(OCCC1CCCCC1)=O,-8.21169211
BrC(Br)Br,O=COC1CCCCC1,-7.27621567
CCNC(C)=O,FCCNC(C)(C)C,-5.15422009
S=C=S,CC(C)c(cc1)ccc1N,-8.05424336
O(c2ccccc2)c1ccccc1,FC(F)N(C(F)(F)F)C(F)(F)F,-1.81588936
CCC=C,Oc2ccccc2c1ccccc1,-10.05741079
CCCCN(CCCC)C=O,FC(F)C(F)(F)C(F)(F)C(F)F,-3.55217768
N#CCc1ccccc1,O=C(N)N,-9.43499326
O=S1(CCCC1)=O,C(CCC1CCCc2ccccc2)O1,-8.26648849
CCC(C)C,O=Cc1ccncc1,-5.95693887
c2nc1ccccc1cc2,CCC=C(C)CC,-4.01482042
Cc1nc(C)ccc1,CC(Cl)=N,-4.23675299
CCNC(C)=O,CC(CCC=C(C)CCC=C(C)C)=O,-9.32308831
CC(Cl)(Cl)Cl,Clc1ccccc1NC(C)=O,-9.98814928
CC(C)(C)c1ccccc1,CCC2(C1=CCCCC1)C(=O)N(C)C(=O)NC2=O,-12.77754466
CCC(C)Cl,CCCCC1(CC)OC(CC1)=O,-10.01726606
CC(C)c1ccccc1,CCc2cc1ccccc1cc2,-8.64046643
OCCC#N,CCCCCCCC(OCC)OCC,-6.07654126
CC(=O)c1ccccc1,CC(C)NC(C)C,-4.37319624
CCCCC#N,OCCOCCCC,-6.43691915
CC(C)=O,CC(Cc1cc2)Cc1cc2,-6.43111841
CNc1ccccc1,CC41C(CCC1C3CCC2=CC(CCC2(C)C3CC4)=O)C(C)=O,-19.40582379
CCCCCCOC(C)=O,FCC(OC)CC,-4.24886497
CC(C)(C)CC(C)=C,CCCCOC=O,-4.70922634
OC(C)(C)C,FC(F)(F)c1cc(O)ccc1N(=O)=O,-14.37734777
CC1OC(OC1)=O,CC1=CCCCCC1,-3.9072631
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CNCN=C,-2.40407712
Cc2c1ccccc1ccc2,CC(C)N=C=NC(C)C,-6.02331217
CCCCCCCCC=C,Fc1nc(F)c(F)c(F)c1F,-3.67354315
N#CCCCC#N,FC(F)(C)C(F)C(F)C(F)(F)C,-5.39981072
CCC#N,N#Cc1cnccc1C#N,-10.01471322
Cc1cc(C)cc(C)c1,CCCCC1OC(CC1)=O,-8.72857469
OCCCCCCCCCCCC,CCC(S)CS,-5.88768808
C1OC1,FC(F)(F)C(F)(C(F)(F)C1(F)F)C(F)(F)C1(F)F,-2.09469596
C=Cc1ccccc1,CC(C)c(ccc1O)cc1O,-9.61181223
CCC,COC(C)OC(F)C,-4.34299657
CCOC(=O)c1ccccc1,CCCCC(F)C,-4.11835009
OCCC#N,Fc1ccc(cc1)NC(C)=O,-10.99883031
COCCOC,CCCCCCC#CC,-5.82259391
NCCCN,CCCCC(=O)NC,-10.39140801
COP(OC)(OC)=O,C(CO2)COC2c1ccccc1,-9.48994033
O=CN,OCC(N)(C)C,-8.15874757
CCCCC(CC)=O,O=S1CCCC1,-7.153285799999999
CC#N,FC(F)(F)C(OC1(F)F)OC1(F)F,-3.33292124
CCCCN(CCCC)C=O,CC(OCC1)=C1S,-6.06075375
OCCCCCO,Cc(cc1F)oc1F,-2.80843694
CCCBr,CC(CCC32O)C1CC(C3(C)C)C=CC21C,-10.71057641
NCCC,CCC(C(F)(F)F)C(F)(F)C(F)(F)F,-3.987495
CCCCCC,OC(C1CCC(CC1)C(O)=O)=O,-8.19682121
OCC1CCCO1,Cc1ccnc3c1ccc2c3nccc2C,-15.18010641
N#CCCOCCC#N,FC(C)(C)C=O,-4.03927436
CCCCc1ccccc1,O=N(Cc1ccccc1)=O,-7.89587234
S=C=S,Nc1cc(N)ccc1,-7.84012242
CCCC(C)C,COC(F)(F)OC(F)(F)F,-2.23354533
OCCCCCCCC,CC(C)(C)CC(C)CC=O,-6.36075086
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCOC(CCc1ccccc1)=O,-6.05837274
O=S1(CCCC1)=O,Oc(ccc1Cl)cc1C,-10.53187632
CCCCCCCCN(CCCCCCCC)CCCCCCCC,CCCC(CC)CC,-4.38162668
CNC=O,CC(=O)Nc1cccc2c1C(=O)NC2=O,-14.67654659
OCCOCC,FC(F)OC(F)(Cl)C(F)(F)F,-2.44297239
CCc1ccccc1,CC(C)C(OC2CC3C1CC=CC1C2C3)=O,-10.33735376
CN1CCCCC1=O,CCc(cn1)ccc1C,-7.02982836
S=C=S,OCC(C)CC(C(CCC1C)C1(C)C)=C,-10.37887759
O=S=O,CC(C)(C)Br,-5.18791862
ClC(=C)C=C,ClC(Cl)(Cl)C=C,-4.97173875
CC1OC1,CC#CC,-3.21405807
OC(C)=O,Oc1cccc(O)c1O,-12.34233666
C(CC2)CCC2c1ccccc1,CCC(F)(N)C(F)(F)C(F)(F)F,-4.49768177
CC=O,CCOC(=O)c1ccncc1,-8.55997692
CC(C)C(C)C(C)C,NC(N)C(C)C,-4.14668604
OCCCCCCCC,CC(Cl)C(C)Cl,-4.53279493
c1ccccc1,O=N(C1CCCCC1)=O,-7.94760078
Cc1ccc(C)cc1,COc(ccc1OC)cc1N,-8.98649808
CCCCCCCCC=C,CCCCCCCOC(=O)c(cc1)ccc1O,-12.56550606
Brc2c1ccccc1ccc2,CC(C)C1(O)CC=C(C)CC1,-7.81512223
CCC(C)=C,COC(O)C(F)(F)C(F)(F)F,-4.39090038
C(CC1)CCC1C2CCCCC2,CCCCCCC(OC(C)C)=O,-6.98303276
NC(C)C,Cc3ccc(cc3)N=C(c1ccccc1)N(C)c2ccccc2,-15.06659247
COP(OC)(OC)=O,Clc(ccc1Cl)cc1N,-10.24436067
ClC(Cl)(Cl)Cl,CC(C)(C)C(C)C(C(C)C(C)=O)=C,-8.17389656
CNC=O,ClCOC(F)(C)C,-4.7587302000000005
O=CN1CCOCC1,OC(=O)CC1=C2NC(=O)C3=CC=CC=C3N2C2=C1C=CC=C2,-24.49435173
COCOC,CCNC(=O)N,-8.52653236
NCCCN,FC(F)C(F)(F)C(F)F,-2.69415567
COC,FC(F)(F)OC(F)C(F)(F)F,-2.66145972
Cc1ccccn1,CSCC(CC)=O,-6.78047078
C1CCCC1,CCCCCCCCCCCCCCCCCCCCC,-15.26347779
CC(=C)C#C,CCN(CC)C(=O)C#N,-8.56672293
CCC(C)Cl,ClP(Cl)(=O)c1ccccc1,-9.62544321
O=C1CCCC1,FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-1.31247196
CC(=O)c1ccccc1,Cc2cccc3c2n1cnnc1s3,-14.20763321
N#CCc1ccccc1,FC(F)(F)C(F)(F)C(F)(F)O,-6.08516542
COC,CC(C)CCOCC(OCC=C)=O,-9.56383544
CCC(C)C,CCCC(C)(C)C(F)(F)F,-4.51357231
C1CCCCC1,CS(c1ccccc1)(=O)=O,-8.17574676
N1CCCCC1,CC3(C2)CC(C)(CC1(C)C3)CC2(C)C1,-7.846582799999997
BrCCBr,FC(F)(F)C(F)(F)C(F)(F)Cl,-1.19809268
FC(F)(F)C(F)(F)C(F)(F)F,ClC(Cl)(Cl)C(c(cc2)ccc2Cl)c(cc1)ccc1Cl,-10.69091024
CC(C)=C,c(cc1ccc3c6)cc5c1c3c4c2c6cccc2ccc4c5,-15.77158971
OCCOCC,OCC(O)COC(CCC)=O,-11.86613218
N#CCc1ccccc1,CCOC(C1C(CC)=CCCC1(C)C)=O,-8.7877503
O(Cc2ccccc2)Cc1ccccc1,COC(CC)CC,-4.0945093
OCCOCCOCC,CCC(C)CC(C)(C)CC,-4.29053687
CCOC(CCC)=O,BrC#N,-3.97907631
CCCCCCC,CCCCCC,-3.72321086
ClCBr,CN(C)c1c(F)c(F)c(Nc(c(F)c2F)c(F)c(F)c2F)c(F)c1F,-11.13163246
NCC,COC(=N)N,-8.67885214
BrC(Br)C(Br)Br,CNC(N)(C)C,-5.90701975
OCc1ccccc1,CNc1cccc2c1C(=O)NC2=O,-12.53577038
COCCOCCOCCOC,CCC(C)CCC(OCC)=O,-6.71399607
OCCO,FC(F)(F)OC(C)(C)OC(F)(F)F,-1.78365071
CCCC#N,FC(F)OC(C)(C)C,-5.02866529
ClC(Cl)Cl,CCCCCCCCCCCC(=O)N(C)C,-14.53588727
Cc2c1ccccc1ccc2,FC(F)(F)C(C(F)(F)Br)=O,-2.68104325
CCOC(C)=O,CCOCc1ccccc1,-7.22531353
OCc1ccccc1,Cc1ccc(CN=CN(C)C)cc1,-11.24503689
CCC(C)C,Brc1ccc(cc1C)NC(=O)N,-10.28403675
NCCCC,CCC(C)C(C)=O,-5.00307907
CCN(CC)CC,CC(C#N)(C#N)C#N,-4.82823917
BrC(Br)C(Br)Br,OCc1cc(ccc1)N(=O)=O,-10.78008009
Cc1ccccn1,O=N(=O)c1cc(ccc1)NC(N)=S,-18.47206231
Brc2c1ccccc1ccc2,OC(COc2ccccc2)CNc1ccccc1,-14.70808552
CCC(O)CC,Nc1ccc(N=O)cc1,-14.35727791
CCCCCC(C)=O,FC(F)(S)Br,-4.44727517
CCCCCC,CNc1ccccc1C,-6.8130046
FC(F)(F)C(F)(F)C(F)(F)F,N(Cc2ccccc2)Cc1ccccc1,-8.27601115
COCCOCCOCCOCCOC,CC(CC1)CC1(C)C,-3.20810441
CCCCOC(C)=O,CN1CCCC1=S,-8.71919944
N1CCCCC1,O(Cc2occc2)Cc1occc1,-9.03622728
O1CCCCC1,CCCC#CC=C,-4.97567078
n1ccccc1,OP(C)(C)=O,-11.38721802
OCCCCCC,OC(C)C=CC1=C(C)CCCC1(C)C,-10.34441654
Oc1cc(C)ccc1,OC(=O)c(cc1)ccc1Cl,-9.86887953
COCOC,CCCC(F)CF,-4.78321731
c2nc1ccccc1cc2,CN(C)C(=O)N,-8.30595199
OC(C)(C)C,CCc1ncc(C)nc1C,-8.20438519
COC,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-16.08294224
CCC(O)(C)C,CCC(C)C(F)(C)C,-4.41195869
CC(C)CC(C)C,CCC(C)(CC)C(F)(F)F,-4.28832817
O(c2ccccc2)c1ccccc1,CC(C)(S)C1CC=C(C)CC1,-8.45931057
ClB(Cl)Cl,OCCC=C(F)F,-3.77951397
CCC(C)c1ccccc1,ClCC(Cl)(Cl)Cl,-5.30266923
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COc1c(C(O)=O)c(Cl)ccc1Cl,-6.30880514
CCNC(C)=O,S=C=Nc1ccccc1,-6.88528551
NC(C)C,CNCN(C)CC,-5.276057499999999
CC(C)c1ccccc1,CC(OCC=C)=O,-4.85213897
OCC,CN(C)C=S,-7.16630261
OCCOCCOCCOCCO,CC(=O)c1c(C)cc(C)cc1C,-8.08196763
OC1CCCCC1,NCCC(C)CC,-6.59082256
OCC(O)CC,Fc1nc(F)nc(F)n1,-4.18290279
OCCOCCCC,CC1C=CCC1,-3.49541085
CCC(C)Cl,CC=C=CCl,-4.03542966
COP(OC)(OC)=O,CCC(C)c2cc1cccnc1cc2,-9.51868734
OC(C)=O,CC=CCCCCCCCC#N,-9.27668026
NCCN,Cc(ccc1OC2)cc1OCC2=O,-8.06129146
CNc1ccccc1,CC1=CN=C2N1C=CN=C2NCC1=CC=NC=C1,-17.57956601
CCCCCCCCC=C,CCCCCCCCCCCCCCCCCCCCCCCCC,-17.40988021
CCCCC(CC)=O,CCOC(=O)C(C)=CC(C)C,-7.04334467
CCCCCCCCCCCCC,CCCCCCCCC(=O)N1CCOCC1,-10.82753024
Cc1ccccc1N(=O)=O,Nc2nc1ccccc1n2C,-12.72205427
CCCCOCCCC,CCCCC(C)C(C(C)C)=O,-6.86071929
CC(C)CC(C)=O,N#CCc1cscc1,-9.02107763
OCCOCCO,CCCCC=O,-4.41135325
OCCN,COCC(O)COC,-6.65950348
Brc1ccccc1,CC#N,-4.26352162
COC(C)=O,CC(C)=CC(C)=O,-5.98087886
CC#N,ClCC(C)=CC,-4.91445651
COCCOCCOC,CNC(C)(C)C,-3.89010363
ClCBr,O=N(=O)c4ccc(cc4)N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-26.21962038
CC(=O)c1ccccc1,CCC(C)OC(C)=O,-5.15863301
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OP(O)(O)=O,-4.01723223
CCCCCl,ClC=CC=C,-3.9282425
CCCCC(CO)CC,CCCOC(F)(F)C(F)C(F)(F)F,-3.63243119
CCCC(C)CC,CC(C1CCC(C)=CCCC(C)=CCC=C1C)=O,-11.92286528
CCCCCCOC(C)=O,C=CCN1CCCCC1,-5.88352673
OC(C)(C)C,CCCC(C)=O,-4.84415769
CCN(CC)C(C)=O,Fc2c(F)c(F)c(c(F)c2F)c(c(F)c1F)c(F)c(F)c1F,-6.37818068
O=C1CCCC1,CC1(C)C2CC1CC=C2CCC=O,-8.98163516
OCCC#N,Cc1cnc(nc1)NS(c(cc2)ccc2N)(=O)=O,-21.32980708
n1ccccc1,Oc1cc(ccc1)NC(C)=O,-18.1485054
CCCCCCC,CCNc1nc(N(CC)CC)nc(Cl)n1,-10.84093351
COc1ccccc1,CC1OCCO1,-4.73963738
CCBr,O=C=Nc1cc(ccc1)N(=O)=O,-9.94356596
CCOP(OCC)(OCC)=O,COc2ccccc2NC(c1ccc(cc1)C(=O)Nc3ccccc3OC)=O,-24.10277723
ClCCCl,ClCCOCCCl,-8.02644482
CCCCCCCCCCCCCCC,CCC(F)(C)C(F)(F)C(F)(F)C(F)(F)F,-3.54925403
Oc1cc(C)ccc1,NC(C)C(F)(F)F,-5.67226771
CC(CC1)CS1(=O)=O,OC(=O)c1ccc(C(C)=O)cc1,-13.16508631
CN(=O)=O,Nc(ccc1C)cc1C,-8.14868474
FCCCCCCCC,CC1(C)CC=CC(C)C1C(=O)C=CC,-9.08151691
COC,FC(F)C(C)C(C)(C)C,-5.45383438
CCC(C)(C)C,N1CCCC1,-3.81068299
CCCCN(CCCC)C=O,ClCCCC=C,-4.62403118
C#N,Cc1oncc1,-7.10374534
CCCCCCCCN(CCCCCCCC)CCCCCCCC,FC(F)(F)C(F)(F)C,-1.06525447
CCCCCCCCCCC,Cc2nc1c(cccc1C)cc2,-7.96460472
N#Cc1ccccc1,CC(C)CC(F)(F)C(F)(F)F,-3.53207828
Cc1ccccc1,CC1CCCC1=O,-5.9371318
CN(C)C=O,CCC(F)C=O,-4.89667437
NCC,N#CCc(ccc1)cc1C,-9.56449141
OCCCCCC,Fc1cc(F)c(F)cc1F,-3.92363117
Cc1cc(C)cc(C)c1,CSCCSC,-6.91132664
CCCCCCC,Brc1c[nH]c(=O)[nH]c1=O,-8.341913700000001
C(CCc1cc2)Cc1cc2,CC2(CC3C1)CC(C3)CC1C2,-6.57542378
CCCCCCCCC=C,CCCNC(F)(F)F,-3.61194888
Fc1ccccc1,CCC(F)(C)C(F)(F)C(F)(F)F,-4.15394622
CC=O,CCN(C)CCC(F)(F)F,-4.77437814
CCCCCC#N,CNCC(N)N,-6.68752044
COCCOCCOC,CC1CCCO1,-4.10091688
CCNC=O,CC(OCCCc1ccccc1)=O,-9.07991603
COc1ccccc1,FC(F)(OC1(F)F)OC(F)(F)C1(F)F,-1.64993499
C(CC2)CCC2c1ccccc1,OCc(ccc1)cc1F,-6.3330236
CC(=O)c1ccccc1,FC(F)(F)C(C(F)(F)F)=O,-0.9324119
CCN(CC)C(C)=O,OC(C)C(C)C=C2CC3C1CC=CC1C2C3,-11.41307688
CCOC(OCC)=O,C2CC1CC3CC1CC2C3,-5.46527437
CC(C)N(=O)=O,OC(=O)c1ccccc1S,-10.7929465
ClC1CCCCC1,Cc1nc(N)sc1,-8.15539026
CC(C)C(C)C,CCCCC(O)C,-4.94123468
COP(OC)(OC)=O,ClCCCC(OC)=O,-6.75787499
CCCCCCCCN(CCCCCCCC)CCCCCCCC,FC=O,-0.78650853
CCCCCCCCBr,Oc(ccc1C)cc1N,-8.86851209
CC=O,CO,-4.17824408
FCCCCCCCC,Cc2ccc(cc2)NC(C)=Nc1ccccc1,-13.93373709
OCC(O)CO,ClC1=CC=C(C=C1)C1=CN=CN1,-14.34660934
CC(C)N(=O)=O,OCCC(O)C,-7.59189149
CCC#N,CCc1cccc(CC)c1CC,-7.30237629
CCOC(C)(C)C,CCC(Cl)C(F)(F)C(F)(F)F,-4.36448307
OCCc1ccccc1,CCCCCOC(C)=O,-6.26557587
OCCOCC,OC(C)C(C)S,-6.9340185
N#Cc1ccccc1,C#C,-1.54031604
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,OCCOC(=O)C(C)=C,-7.50622396
CC=O,Cc2nc1ccccc1c(C)c2,-9.49512824
CCOP(OCC)(OCC)=O,CC1(C)C2CCC1CC2=C,-5.06594497
CCC(O)(C)C,CCSC(=O)N(CC)C1CCCCC1,-10.26254323
CCN1CCCC1=O,Clc(ccc2Cl)cc2c1ccccc1Cl,-11.8351669
CC(C)N(=O)=O,CCCCCCC(C)=C(C)C#N,-9.14515839
CCN(CC)CC,NCCOCCN1CCOCC1,-8.90163695
CCNC(C)=O,CN(C)C(F)(F)F,-2.80318075
OCCCCO,COc(cn1)ncc1C,-6.57530333
CCCCN(CCCC)C=O,CC(=O)Cc1occc1,-6.91450728
CC(C)C(C)C(C)C,ClC=C(C)C,-3.46468663
CCC1OC1,C(CCC1C4CC3C2CCCCN2C4)CN1C3,-10.8616693
COC,CC(C)(C)c(ccc1)cc1C,-7.82390536
CCCCOC(C)=O,Fc2c(F)c(F)c(c(F)c2F)c(c(F)c1F)c(F)c(F)c1F,-6.94050392
CCCOCC(O)C,CCN(CC)c2ccc(cc2)C(=O)c(cc1)ccc1N(CC)CC,-20.35551642
CCNC=O,Cc(nc1C)oc1C,-6.26897176
CCOC(=O)c1ccccc1,NCNCC,-4.81635354
COP(OC)(OC)=O,Cc2sc1ccccc1n2,-8.42896669
CCOC(CCC)=O,OC(C)(C)C(C)=O,-5.96700751
O=CN1CCOCC1,Clc2ccc(Oc1ccc(cc1)NC(=O)N(C)C)cc2,-18.82085082
OCCCCCCC,CCOC(=O)c(cc1)ccc1C#N,-9.25196662
CCCCCCCC=C,FC(F)(F)C(C)CC(F)(C(F)(F)F)C(F)(F)F,-3.67215501
ClC(Cl)C(Cl)Cl,N#CCCc1ccccc1,-10.34538308
CS(C)=O,CC(C)=C,-1.47767557
n1ccccc1,FC(F)(F)C(F)C(C)(C(F)(F)F)C(F)(F)F,-4.09623684
O=CN,CC=CC(OC2CCCC2C1CCCC1)=O,-6.80433454
FC(F)C(F)C(F)(F)F,COC(C(F)(F)Cl)=O,-4.41034185
O1CCCCC1,O=Cc1cccnc1,-7.45910618
ClC(Cl)C(O)=O,CC(C)C(=O)NN,-14.62702544
CC(C)CC(C)(C)C,Brc(ccc1Br)cc1Br,-8.87061628
OC1CCCCC1,CC2Cc1ccccc1CC2,-7.2303187000000015
N#CCCCCC#N,OC(=O)c(cccc1C)c1O,-10.42473354
CCCCC(C)=O,O=N(C2C(CC3C1)CC1CC2C3)=O,-9.14707517
OCCC(C)C,CC(C)(C)OOC(C)(C)C,-4.97654679
S=C=S,OC(=O)c(ccc1O)cc1N(=O)=O,-9.71085434
CCCCOCCCC,CP(C)(=O)c1ccccc1,-8.84794674
CN1CCCCC1=O,CCC1(CC)C(=O)NC(=O)NC1=O,-15.50701319
CC(=O)c1ccccc1,NCC(F)(F)C,-4.25708614
CC(CC1)CS1(=O)=O,FC(F)(C)C(F)(F)C(C)(C(F)(F)F)C(F)(F)F,-3.23048534
CC(Cl)(Cl)Cl,CCCCCC(CC)=O,-7.14110566
OCCCCCCCCC,CC(C)=CC(Cl)=O,-5.46346746
Clc1ccccc1Cl,CC(C)CCN=C=S,-6.42461131
SC,CCC(C)(C)C(C)C,-4.67701179
ClCBr,CCOC(=O)c1ccccc1N,-10.21088666
CN1CCCCC1=O,CC(C)CCOC(C)=O,-6.05121222
BrCCBr,CCc2c1ccccc1ccc2,-8.88913921
N#CCCCC#N,FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,-0.23413849
CC(Cl)Cl,O=N(=O)c1ccc(cc1)S(O)(=O)=O,-13.56192338
OCCCCCC,O=C2NC=Nc1[nH]ncc21,-15.15727909
CO,OC1C=CCCC1,-7.70443886
C1CCCCC1,CCOCC(OCC)=O,-5.48879459
CCCCOP(OCCCC)(OCCCC)=O,Oc2c1cccnc1ccc2,-13.66775306
CCC(O)CC,Cc(cc1C)cc(C)c1C=O,-8.52840344
ClCBr,NCCNCCN,-8.67961939
CCCCCCCCCCCCCCC=C,Cc1sc(C=O)cc1,-6.45529572
C(c2ccccc2)c1ccccc1,CNc1ccc(C(O)=O)cc1,-11.12911344
CCOCCOCCOCC,CCCCCCCCCCCCCC=O,-10.3487301
COCCOC,CC(C)COc1cc2C(=O)C(C(OCC)=O)=CNc2cc1OCC(C)C,-25.1202689
FCCCCCCCC,CCOC(F)F,-2.84687826
CCCCCCCCBr,CCOC(OCC)C#C,-5.65071425
CC(C)CC(C)(C)C,COc1cc(C(O)=O)cc(OC)c1,-8.57750178
CCCCCCCCCCCCCCC=C,CCS(Cl)(=O)=O,-4.97064841
CCCCN(CCCC)CCCC,CC(OC2CC3C1C=CCC1C2C3)=O,-8.58778788
CC(=O)c1ccccc1,c(ccc1c(ccc3)c2c3c4)cc1c2cc4,-11.67159024
Cc1ccccc1N(=O)=O,CCCI,-4.98925291
CCCl,FCC(F)(F)C(F)(F)OC(F)(F)C,-4.73722516
CCCCl,CCOCC,-3.53335274
OC1CCCCC1,CC2(CCC=C(C)C)C1(C)C(CC32)C1C3,-8.19265201
OCC(O)C,Clc1ccccc1C(=O)N,-12.09491321
OCCC(O)C,CC(CNCC(C)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,-13.13204411
CC(C)(C)CC(C)CC(C)(C)CC(C)(C)C,Oc1c(C)c(C)c(O)c(C)c1C,-8.76022069
CCC1OC1,CCOc1cc(Cl)ccc1,-8.19578624
CC1OC1,FC(F)(F)C(F)(C(F)(F)F)C(OC)=O,-4.15128575
CCCCC(C)=O,O=COc1ccccc1,-7.48224134
N1CCCC1,CCC(=O)c1[nH]ccc1,-10.30915537
N#CCc1ccccc1,CCC(C)c(cc1)ccc1O,-9.83947988
CCC#N,OC(C)C#N,-8.50026013
c1cscc1,ONC,-3.56165257
CCCBr,CC1CCC(CC1)=C,-5.22592885
CCC(C)C,CCC(C)=O,-3.33118177
COCCOC,C#CC=C,-2.90685034
CCNC=O,ClN=O,-2.44655431
NC(C)C,CCC(C)C#N,-5.40317124
CCCC(C)=O,CC(C)(C)C(OC2CC3C1C=CCC1C2C3)=O,-10.1068201
FC(F)C,CCCCC(F)(F)C(F)(F)F,-4.02205773
CC(C)c1ccccc1,BrC(Br)C(Br)Br,-8.14965647
Cc1ncccc1C,C#Cc1ccccc1,-5.78532165
C#N,FC(C)C(F)(F)N(C)C,-6.70003934
CN1CCCCC1=O,CC(C)OC(=O)N,-8.85595169
OCCCCCCC,ClCCC(C)C,-4.07608735
O=CN,COc1ccc(cc1)C(=NS(C(F)(F)F)(=O)=O)NS(C(F)(F)F)(=O)=O,-12.54542711
CCCC,C=C,-0.98874155
Clc1ccccc1,FCCC(CF)CF,-4.81954318
CCCCCCCCCCCC,ClCCC(C)Cl,-4.43225123
CC1CCCCC1,COCC(C)CF,-3.72015972
OCC(O)C,CCOCC(F)(F)F,-3.00649726
Clc1ccccc1,OC1CC(NC1)C(O)=O,-11.18692801
C(CC2)CCC2c1ccccc1,O=C5c3cc1ccccc1cc3C(=O)c4cc2ccccc2cc54,-17.38573304
CCCCCN(CCCCC)CCCCC,O=C1C=CCCC1,-4.94804763
CCCCc1ccccc1,CN(C)CCCCN(C)C,-6.67941609
O=S1(CCCC1)=O,OC(=O)c1cscc1,-10.60938203
C=Cc1ccccc1,CCC(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-3.92271118
CCC(C)=C,Nc1cc(N)ccc1,-8.14542211
NCCCN,CCOS(C)(=O)=O,-8.54224864
OCCCO,CC(=C)C(=O)N,-8.85034949
O1CCCCC1,COCC(OCC)=O,-5.97224703
ClB(Cl)Cl,Cn4c2cc1ccccc1c2cc3ccccc43,-14.31695871
OCCS,Cc1[nH]ccc1,-6.54800844
Cc1ccc(C)cc1,C3CC1C2C1C2C3,-4.3097821
CCCCCCCC(OC(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O,CCC(F)(C)C(F)(F)F,-2.82594347
OCCOCCOCCCC,N#CCCOCCC#N,-11.16267914
O1CCCCC1,OC(=O)C=Cc1occc1,-10.75328367
CCC(O)(C)C,COC(OC)CC(OC)OC,-6.2621497
CN(C)C(C)=O,OCCSCCO,-11.67301311
